Title,Company,Min. Years of Exp. Required,Fresh Grad/Less Exp.,Classification,Posted Date,Job ID,URL,Exaction Location,District,Area,Min_Salary,Max_Salary
"Insurance Business Analyst (AM/M, User Side - Policy Administration)",Cornerstone Global Partners,,False,Information & Communication Technology,2024-07-05 04:00:00,77040638,https://hk.jobsdb.com/job/77040638,,Hong Kong Island,Hong Kong,40000,60000
"Senior Data Analyst, FinTech",Zero Finance Hong Kong Limited,,False,Banking & Financial Services,2024-07-05 04:00:00,77035578,https://hk.jobsdb.com/job/77035578,Sheung Wan,Central and Western,Hong Kong,0,0
金融分析崗實習生,China Lounge Investments Ltd,,False,Trades & Services,2024-07-09 04:00:00,77108663,https://hk.jobsdb.com/job/77108663,Causeway Bay,Wan Chai,Hong Kong,0,0
Business System Analyst / IT Development Group / (WFH Policy),Yusen Logistics Global Management Limited,5,False,Information & Communication Technology,2024-07-17 19:00:00,76900059,https://hk.jobsdb.com/job/76900059,Kwai Hing,Kwai Tsing,New Territories,0,0
Analyst Programmer / Programmer (Web/ Mobile) at A&A Limited,Jobsdb - SmartHire,3,False,Information & Communication Technology,2024-07-17 04:00:00,77007763,https://hk.jobsdb.com/job/77007763,Kwun Tong,Kwun Tong,Kowloon,0,0
"Manager, Business Analytics",Bank of China (Hong Kong) Limited,5,False,Information & Communication Technology,2024-07-13 04:00:00,77239264,https://hk.jobsdb.com/job/77239264,,,Hong Kong,0,0
Business Analyst,Shiji Information Technology (Hong Kong) Limited,2,False,Information & Communication Technology,2024-07-13 04:00:00,77243662,https://hk.jobsdb.com/job/77243662,Kwun Tong,Kwun Tong,Kowloon,0,0
Senior / Marketing Executive (Retention Team - Consumer Marketing),Hutchison Telecommunications (Hong Kong) Limited,3,True,Marketing & Communications,2024-07-06 04:00:00,77060551,https://hk.jobsdb.com/job/77060551,Tsing Yi,Kwai Tsing,New Territories,0,0
Financial Consultant (Welcome graduates/experienced),Prudential Hong Kong Limited,,False,Banking & Financial Services,2024-07-15 04:00:00,77270858,https://hk.jobsdb.com/job/77270858,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,40000,60000
Senior Scientist,"Innorna (HK) Co., Limited",,False,Science & Technology,2024-07-17 15:00:00,77309068,https://hk.jobsdb.com/job/77309068,,Tai Po,New Territories,35000,45000
Group Own Brand Supply & Demand Planner,DFI Development (HK) Limited,3,False,"Manufacturing, Transport & Logistics",2024-07-11 04:00:00,77179212,https://hk.jobsdb.com/job/77179212,Quarry Bay,Eastern,Hong Kong,0,0
Non-financial Due Diligence Analyst and Investigator - Trainee,Total Credit Management Services Hong Kong Limited,,False,Banking & Financial Services,2024-07-09 04:00:00,77114178,https://hk.jobsdb.com/job/77114178,Ngau Tau Kok,Kwun Tong,Kowloon,15000,18000
Business Analyst,HGC Global Communications Limited,5,False,Information & Communication Technology,2024-07-13 04:00:00,76434235,https://hk.jobsdb.com/job/76434235,Tsing Yi,Kwai Tsing,New Territories,0,0
"Senior Officer, Business Development",Sun Life Hong Kong Ltd,2,False,Sales,2024-07-16 04:00:00,77286864,https://hk.jobsdb.com/job/77286864,Hung Hom,Kowloon City,Kowloon,0,0
"Associate Director, Portfolio Analytics & Monitoring",Standard Chartered Bank,,False,Banking & Financial Services,2024-07-05 04:00:00,77040237,https://hk.jobsdb.com/job/77040237,,Central and Western,Hong Kong,0,0
Insurer - Broker Channel Operation AM | Visio | Privot | Data Analysis,Cornerstone Global Partners,,False,Insurance & Superannuation,2024-07-10 04:00:00,77155033,https://hk.jobsdb.com/job/77155033,Quarry Bay,Eastern,Hong Kong,36000,45000
APS Global Prime Finance Incident Manager,Jobsdb - SmartHire,5,False,Information & Communication Technology,2024-07-17 04:00:00,76948665,https://hk.jobsdb.com/job/76948665,Central,Central and Western,Hong Kong,0,0
"Fixed Income Analyst(Senior Officer to Assistant Manager), Global Markets",Industrial and Commercial Bank of China (Asia) Limited,5,False,Banking & Financial Services,2024-07-10 04:00:00,77136482,https://hk.jobsdb.com/job/77136482,Central,Central and Western,Hong Kong,0,0
Data Analyst (CRM & Marketing) (exp in adobe & google analytics),Manpower Services (Hong Kong) Limited,2,False,Information & Communication Technology,2024-06-29 04:00:00,76909034,https://hk.jobsdb.com/job/76909034,Tseung Kwan O,Sai Kung,New Territories,0,0
"Policy Analyst – Policy, Registration and Oversight",Accounting and Financial Reporting Council,5,False,Accounting,2024-07-17 04:00:00,77318794,https://hk.jobsdb.com/job/77318794,Quarry Bay,Eastern,Hong Kong,0,0
AI Speech Recognition Engineer (Computer Science or Equivalent),Risksis Technology Limited,,False,Information & Communication Technology,2024-07-06 04:00:00,77086586,https://hk.jobsdb.com/job/77086586,,,Hong Kong,0,0
System Analyst (Mobile),Green Tomato Limited,6,False,Information & Communication Technology,2024-07-10 04:00:00,77150920,https://hk.jobsdb.com/job/77150920,Kowloon Bay,Kwun Tong,Kowloon,0,0
DATA ANALYST,Sun Hung Kai Properties Ltd,4,False,Marketing & Communications,2024-06-29 04:00:00,76912712,https://hk.jobsdb.com/job/76912712,Wan Chai,Wan Chai,Hong Kong,0,0
Business Analyst - Banking Projects (Five day work weeks),Excel Technology International (Hong Kong) Limited,,False,Banking & Financial Services,2024-07-16 04:00:00,77295414,https://hk.jobsdb.com/job/77295414,,,Hong Kong,0,0
"Data Analyst (BI, Data Modelling) - HK Listed MNC",Charterhouse Limited,1,False,Science & Technology,2024-06-29 04:00:00,76895833,https://hk.jobsdb.com/job/76895833,,Central and Western,Hong Kong,0,0
Tax - APTC - Tax Technology and Transformation (AI & Data) - Senior/Manager - HK,EY,,False,Accounting,2024-06-29 04:00:00,76895816,https://hk.jobsdb.com/job/76895816,Quarry Bay,Eastern,Hong Kong,0,0
"Assistant Manager, Commercial Strategy - Sales Data & Analysis",CHOW TAI FOOK JEWELLERY CO LTD,3,False,Retail & Consumer Products,2024-07-10 04:00:00,77138896,https://hk.jobsdb.com/job/77138896,,Kwai Tsing,New Territories,0,0
Technology – ERP/ CRM Business Analyst,Accenture Technology Solutions (HK) Ltd,2,False,Information & Communication Technology,2024-07-03 04:00:00,76970235,https://hk.jobsdb.com/job/76970235,,,Kowloon,0,0
"Manager, Deposit & Mrtg Performance Mgt (2341)",Standard Chartered Bank,,False,Banking & Financial Services,2024-07-12 04:00:00,77202411,https://hk.jobsdb.com/job/77202411,,Kwun Tong,Kowloon,0,0
Associate Data Consultant,Kepro Solutions Limited,1,False,Information & Communication Technology,2024-07-13 04:00:00,77248928,https://hk.jobsdb.com/job/77248928,Kwun Tong,Kwun Tong,Kowloon,0,0
Business Intelligence Engineer,Taste of Asia Group Limited,1,False,Information & Communication Technology,2024-07-05 04:00:00,77036945,https://hk.jobsdb.com/job/77036945,Diamond Hill,Wong Tai Sin,Kowloon,0,0
"Head of Data, Director- Financial Services",Captar Partners Limited,1,False,Information & Communication Technology,2024-07-17 12:00:00,77338283,https://hk.jobsdb.com/job/77338283,,Hong Kong Island,Hong Kong,1800000,2200000
Consulting - Financial Services - Finance - Senior Consultant/Manager,EY,5,False,Accounting,2024-07-13 04:00:00,77252589,https://hk.jobsdb.com/job/77252589,,Hong Kong Island,Hong Kong,0,0
Assistant Business Analyst / Business Analyst,AAStocks.com Limited,1,False,Information & Communication Technology,2024-07-13 04:00:00,77252515,https://hk.jobsdb.com/job/77252515,Kwun Tong,Kwun Tong,Kowloon,0,0
Fixed Income Analyst,iFAST Financial (HK) Limited,1,True,Banking & Financial Services,2024-07-17 04:00:00,76801673,https://hk.jobsdb.com/job/76801673,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
"Finance Analyst/ Accounting Officer (20-26K, 5-day work)",Nesta (Hong Kong) Limited,1,False,Accounting,2024-07-17 17:00:00,77349397,https://hk.jobsdb.com/job/77349397,Central,Central and Western,Hong Kong,0,0
Associate Director - Quantitative Risk Management (Top tier FI),Michael Page International (HK) Ltd,6,False,Banking & Financial Services,2024-07-17 19:00:00,77353054,https://hk.jobsdb.com/job/77353054,,Central and Western,Hong Kong,600000,840000
Business Analyst,ParaDM Company Limited,2,False,Information & Communication Technology,2024-07-12 04:00:00,75548439,https://hk.jobsdb.com/job/75548439,,Kwun Tong,Kowloon,0,0
"Data Architect , In house + Listed company",CKC Solutions Limited,5,False,Information & Communication Technology,2024-07-16 04:00:00,77285776,https://hk.jobsdb.com/job/77285776,,Tsuen Wan,New Territories,0,0
Graduate Trainees (multiple headcounts),CatoMind Limited,,False,Information & Communication Technology,2024-07-07 04:00:00,77096323,https://hk.jobsdb.com/job/77096323,,Kwun Tong,Kowloon,0,0
"(HK$48-60K+ monthly) Senior Analyst, Researcher, Financial Services",TierONE Consultants,,False,Information & Communication Technology,2024-07-17 04:00:00,77316476,https://hk.jobsdb.com/job/77316476,Central,Central and Western,Hong Kong,45000,60000
Data Scientist (GenAI) - Fintech,Michael Page International (HK) Ltd,,False,Information & Communication Technology,2024-07-13 04:00:00,77249624,https://hk.jobsdb.com/job/77249624,,Central and Western,Hong Kong,0,0
"SEO Expert / SEO Architect / Head of SEO / SEO Manager(5-Days Work, Bonus)",Magic Compass Securities Limited,5,False,Marketing & Communications,2024-07-10 04:00:00,77137056,https://hk.jobsdb.com/job/77137056,Wan Chai,Wan Chai,Hong Kong,0,0
"Business Analyst, Application System Team (5 days)",Delken Group Limited,5,True,Information & Communication Technology,2024-06-28 04:00:00,76864431,https://hk.jobsdb.com/job/76864431,Kwun Tong,Kwun Tong,Kowloon,0,0
"Senior Consultant / Consultant, Data Engineer, Technology Enablement (MJ003358)",KPMG,1,False,Information & Communication Technology,2024-07-13 04:00:00,74521875,https://hk.jobsdb.com/job/74521875,Wong Chuk Hang,Southern,Hong Kong,0,0
"Specialist, Data Analytics",Hong Kong Express Airways Limited,2,False,Information & Communication Technology,2024-07-03 04:00:00,76971406,https://hk.jobsdb.com/job/76971406,Airport Area,Islands,New Territories,0,0
"Manager to SM, SME Business (Marketing)",Industrial and Commercial Bank of China (Asia) Limited,3,False,Banking & Financial Services,2024-07-16 04:00:00,77283647,https://hk.jobsdb.com/job/77283647,Kwun Tong,Kwun Tong,Kowloon,0,0
Data Architect (Big Data&Azure Cloud) ~60K,KOS International Limited,4,False,Information & Communication Technology,2024-07-16 04:00:00,77278630,https://hk.jobsdb.com/job/77278630,,Kwai Tsing,New Territories,0,0
Facility Manager / Assistant Facility Manager (Data Centre),OneAsia Network Limited,5,False,Engineering,2024-07-17 16:00:00,76883345,https://hk.jobsdb.com/job/76883345,Kowloon Bay,Kwun Tong,Kowloon,0,0
"IT Project Manager - Data Migration Project - around HKD 70,000/ month",Techforce Group Limited,8,False,Information & Communication Technology,2024-07-16 04:00:00,77292479,https://hk.jobsdb.com/job/77292479,,Central and Western,Hong Kong,60000,75000
"Event Manager (Fintech Firm, Event Marketing, 50K, PERM)",Recruit Logic Limited,6,True,Marketing & Communications,2024-07-16 04:00:00,77276213,https://hk.jobsdb.com/job/77276213,Wan Chai,Wan Chai,Hong Kong,0,0
Business Analyst - Insurance,Captar Partners Limited,3,False,Information & Communication Technology,2024-07-17 04:00:00,77310187,https://hk.jobsdb.com/job/77310187,,Central and Western,Hong Kong,550000,700000
Sales and Marketing Executive (Premium Gifts Specialist & Event Management),Reliable Partner Company Limited,,False,Sales,2024-07-16 04:00:00,77277943,https://hk.jobsdb.com/job/77277943,,Kwun Tong,Kowloon,220000,330000
"Senior Consultant, Intelligent Manufacturing",Hong Kong Productivity Council,1,True,Engineering,2024-07-04 04:00:00,77007424,https://hk.jobsdb.com/job/77007424,Kowloon Tong,Kowloon City,Kowloon,0,0
"Manager, Programme Management (Funding Scheme Branch)",Hong Kong Productivity Council,5,False,Government & Defence,2024-07-09 04:00:00,77120430,https://hk.jobsdb.com/job/77120430,,,Hong Kong,0,0
"Data Analyst (Operation), Double Pay, MNC, Reporting",Manpower Services (Hong Kong) Limited,3,False,Information & Communication Technology,2024-06-28 04:00:00,76879769,https://hk.jobsdb.com/job/76879769,Tsing Yi,Kwai Tsing,New Territories,0,0
"AI Growth/AI Application Expert/AI Scientist/AI Programmer(5-Days Work, Bonus)",Magic Compass Securities Limited,3,False,Information & Communication Technology,2024-07-04 04:00:00,77006056,https://hk.jobsdb.com/job/77006056,Wan Chai,Wan Chai,Hong Kong,0,0
(UP to 50K) Senior Business Analyst / UAT Officer (Banking and Insurance),Seamatch Asia Limited,3,True,Information & Communication Technology,2024-07-17 04:00:00,77304224,https://hk.jobsdb.com/job/77304224,Central,Central and Western,Hong Kong,0,0
Internal Audit Manager,Coper Pioneers Technology Limited,3,False,Accounting,2024-07-16 04:00:00,77292416,https://hk.jobsdb.com/job/77292416,,,New Territories,0,0
ESG - Analyst/Senior Analyst/Assistant Manager,PAL ADVISORY LIMITED,1,False,Information & Communication Technology,2024-07-17 04:00:00,77319179,https://hk.jobsdb.com/job/77319179,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
"Senior Manager, Marketing and CRM",Hong Kong Productivity Council,,True,Marketing & Communications,2024-07-11 04:00:00,77180375,https://hk.jobsdb.com/job/77180375,Kowloon Tong,Kowloon City,Kowloon,0,0
Ecommerce Specialist,OHLA! Luxury,,False,Retail & Consumer Products,2024-07-13 04:00:00,77242405,https://hk.jobsdb.com/job/77242405,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Financial Analyst,Citistore (Hong Kong) Limited,4,False,Accounting,2024-07-17 04:00:00,77309303,https://hk.jobsdb.com/job/77309303,,Tsuen Wan,New Territories,0,0
Data Center Senior Electricity Engineer,China Comservice (Hong Kong) Limited,3,False,Engineering,2024-07-13 04:00:00,77250044,https://hk.jobsdb.com/job/77250044,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Senior Data Analyst,Michael Page International (HK) Ltd,5,False,Information & Communication Technology,2024-07-04 04:00:00,77019637,https://hk.jobsdb.com/job/77019637,,Central and Western,Hong Kong,0,0
"AVP, MRPA - Planning and Reporting",OCBC Bank (Hong Kong) Limited,5,True,Banking & Financial Services,2024-07-17 04:00:00,77316573,https://hk.jobsdb.com/job/77316573,Central,Central and Western,Hong Kong,0,0
Innovation Business Specialist - New Acquisition,Hutchison Telecommunications (Hong Kong) Limited,3,False,Marketing & Communications,2024-07-06 04:00:00,77060381,https://hk.jobsdb.com/job/77060381,Tsing Yi,Kwai Tsing,New Territories,0,0
"Manager/AVP, Data Management",China Construction Bank (Asia) Corporation Limited,3,False,Banking & Financial Services,2024-07-13 04:00:00,77240048,https://hk.jobsdb.com/job/77240048,Kowloon Bay,Kwun Tong,Kowloon,0,0
Senior Analyst Programmer (AO-492-J),BOCI-Prudential Asset Management Ltd,5,True,Information & Communication Technology,2024-07-12 04:00:00,77200883,https://hk.jobsdb.com/job/77200883,,Central and Western,Hong Kong,0,0
Economics Analyst / Senior Economics Analyst (Hong Kong Market),Bank of China (Hong Kong) Limited,5,False,Banking & Financial Services,2024-07-14 04:00:00,77262237,https://hk.jobsdb.com/job/77262237,Central,Central and Western,Hong Kong,0,0
"Marketing Manager (OTT & PayTV Business, Retention Sales & Digital Marketing)",HKT Consumer Business Group,5,False,Marketing & Communications,2024-07-10 04:00:00,77137929,https://hk.jobsdb.com/job/77137929,Quarry Bay,Eastern,Hong Kong,0,0
Management Associate - Enforcement (Data Analytics - Strategy and Technology),Securities and Futures Commission,,False,Banking & Financial Services,2024-07-03 04:00:00,76984267,https://hk.jobsdb.com/job/76984267,Quarry Bay,Eastern,Hong Kong,0,0
Power BI Developer,Staff Management Consultancy Limited,,True,Information & Communication Technology,2024-07-12 04:00:00,77212922,https://hk.jobsdb.com/job/77212922,,,Kowloon,0,0
CBS - Finance - Financial Management - Senior Associate - Hong Kong,EY,2,False,Accounting,2024-07-09 04:00:00,77116137,https://hk.jobsdb.com/job/77116137,Quarry Bay,Eastern,Hong Kong,0,0
Economics Analyst / Senior Economics Analyst (Hong Kong Market),Bank of China (Hong Kong) Limited,5,False,Consulting & Strategy,2024-07-14 04:00:00,77262239,https://hk.jobsdb.com/job/77262239,Central,Central and Western,Hong Kong,0,0
Data Center Operator,Orient Overseas Container Line Ltd (OOCL),1,True,Information & Communication Technology,2024-07-17 09:00:00,75660785,https://hk.jobsdb.com/job/75660785,Science Park,Tai Po,New Territories,0,0
"AVP/ Associate, Remittance - Approver/ Checker",Morgan Mckinley Limited,7,False,Banking & Financial Services,2024-07-13 04:00:00,77233570,https://hk.jobsdb.com/job/77233570,,Central and Western,Hong Kong,0,0
Business Analyst - Cargo Distribution (5-Day Work),Global Logistics System (HK) Co Ltd,,False,Information & Communication Technology,2024-07-13 04:00:00,77240423,https://hk.jobsdb.com/job/77240423,Airport Area,Islands,New Territories,0,0
Database Administrator ( RDBMS + Big data ),Expert Systems Limited,7,False,Information & Communication Technology,2024-07-09 04:00:00,77123418,https://hk.jobsdb.com/job/77123418,Kwun Tong,Kwun Tong,Kowloon,0,0
System Analyst,Solution Expert Technology Limited,,False,Information & Communication Technology,2024-07-17 04:00:00,77305164,https://hk.jobsdb.com/job/77305164,Kwai Hing,Kwai Tsing,New Territories,0,0
Actuarial Analyst - HSBC Life,HSBC,,False,Insurance & Superannuation,2024-07-04 04:00:00,77008765,https://hk.jobsdb.com/job/77008765,,Central and Western,Hong Kong,0,0
Risk Manager (Risk Portfolio Analytics) - Risk Analytics & Governance,"The Bank of East Asia, Limited",,False,Banking & Financial Services,2024-07-17 04:00:00,77306521,https://hk.jobsdb.com/job/77306521,Kwun Tong,Kwun Tong,Kowloon,0,0
AIA Wealth Management Manager  (Local/ IANG...,King Fung & Co.,3,False,Banking & Financial Services,2024-07-10 04:00:00,77151950,https://hk.jobsdb.com/job/77151950,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,25000,34999
Senior Logistics Executive (1-year contract),Pernod Ricard Hong Kong Ltd,5,False,"Manufacturing, Transport & Logistics",2024-07-03 04:00:00,76978803,https://hk.jobsdb.com/job/76978803,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Economics Analyst / Senior Economics Analyst (Hong Kong Market),Bank of China (Hong Kong) Limited,5,False,Consulting & Strategy,2024-07-14 04:00:00,77262238,https://hk.jobsdb.com/job/77262238,Central,Central and Western,Hong Kong,0,0
"Director, Project Keystone, V & V (3564)",Standard Chartered Bank,,False,Banking & Financial Services,2024-07-12 04:00:00,77203358,https://hk.jobsdb.com/job/77203358,,Kwun Tong,Kowloon,0,0
AI Developer (M/BDO4-PU),Robert Bosch Co Ltd,3,False,Information & Communication Technology,2024-07-17 16:00:00,77348417,https://hk.jobsdb.com/job/77348417,,Hong Kong Island,Hong Kong,0,0
Derivatives Trading – Analyst/Associate,XJCP Limited,2,False,Banking & Financial Services,2024-07-17 04:00:00,77316334,https://hk.jobsdb.com/job/77316334,Causeway Bay,Wan Chai,Hong Kong,0,0
Technical Representative-Life Insurance Brokerage,水滴金融服务（香港）有限公司,,False,Insurance & Superannuation,2024-07-13 04:00:00,77251227,https://hk.jobsdb.com/job/77251227,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
"Senior Consultant, Energy Management",Hong Kong Productivity Council,5,False,Consulting & Strategy,2024-07-11 04:00:00,77166999,https://hk.jobsdb.com/job/77166999,Kowloon Tong,Kowloon City,Kowloon,0,0
Head of Operations,**Private,1,False,Hospitality & Tourism,2024-07-16 04:00:00,77292428,https://hk.jobsdb.com/job/77292428,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
"Assistant Statistical Analyst, HHB (contract-based; Up to 38K monthly)",Hitech Personnel Agency Co Ltd,,False,Government & Defence,2024-07-12 04:00:00,77208299,https://hk.jobsdb.com/job/77208299,Kwun Tong,Kwun Tong,Kowloon,0,0
Senior Marketing Officer at Canmake Tokyo,Jobsdb - SmartHire,5,True,Marketing & Communications,2024-07-13 04:00:00,77239840,https://hk.jobsdb.com/job/77239840,Kwai Hing,Kwai Tsing,New Territories,0,0
Senior Analyst (Stocks/Futures/Forex) 高级分析师 (股票/期货/外汇),H&W Technology Service Limited,3,False,Banking & Financial Services,2024-07-16 04:00:00,77283797,https://hk.jobsdb.com/job/77283797,Hung Hom,Kowloon City,Kowloon,0,0
Data Entry Clerk (SAP),Close to Clothes (Asia Pacific) Limited,,False,Administration & Office Support,2024-07-03 04:00:00,76982177,https://hk.jobsdb.com/job/76982177,Kwai Chung,Kwai Tsing,New Territories,14000,16000
Engineer- Incident & Change management  (Ref: JDB- QM),NTT Com Asia Limited,8,False,Information & Communication Technology,2024-07-12 04:00:00,77201318,https://hk.jobsdb.com/job/77201318,Tseung Kwan O,Sai Kung,New Territories,0,0
Customer Support Specialist at Brand ID (HK) Ltd,Jobsdb - SmartHire,,False,Call Centre & Customer Service,2024-07-11 04:00:00,77167509,https://hk.jobsdb.com/job/77167509,Kwai Chung,Kwai Tsing,New Territories,0,0
Assistant Business Analyst,BBMSL Limited,,True,Consulting & Strategy,2024-07-12 04:00:00,77213263,https://hk.jobsdb.com/job/77213263,,Tsuen Wan,New Territories,0,0
Digital Performance Specialist | Media Agency (Fresh Graduate Welcome),Fabcom Limited,,False,"Advertising, Arts & Media",2024-07-09 04:00:00,77107624,https://hk.jobsdb.com/job/77107624,Kowloon Bay,Kwun Tong,Kowloon,0,0
Research Assistant (Ref: DECS/RA/JDB),Haven of Hope Christian Service,,False,Science & Technology,2024-07-13 04:00:00,77234822,https://hk.jobsdb.com/job/77234822,,,Hong Kong,0,0
Senior PMO,TEKsystems,5,False,Information & Communication Technology,2024-07-13 04:00:00,77249481,https://hk.jobsdb.com/job/77249481,,Central and Western,Hong Kong,0,0
Sr Digital Marketing Executive (Cross Border) (FMCG) – Welcome Guangdong Talents,Frieslandcampina (Hong Kong) Limited,3,False,Marketing & Communications,2024-07-12 04:00:00,77205497,https://hk.jobsdb.com/job/77205497,Mong Kok,Yau Tsim Mong,Kowloon,0,0
金融分析崗,China Lounge Investments Ltd,,False,Banking & Financial Services,2024-07-09 04:00:00,77108719,https://hk.jobsdb.com/job/77108719,Causeway Bay,Wan Chai,Hong Kong,0,0
Risk Trainee - Fresh Grads Welcome!,Michael Page International (HK) Ltd,,True,Banking & Financial Services,2024-07-17 04:00:00,77323341,https://hk.jobsdb.com/job/77323341,Quarry Bay,Eastern,Hong Kong,18000,20000
Product Engineer,Standard Chartered Bank,5,False,Banking & Financial Services,2024-07-03 04:00:00,76979261,https://hk.jobsdb.com/job/76979261,,Kwun Tong,Kowloon,0,0
Analyst/Associate Client Relationship Management,Christensen China Limited,1,False,Marketing & Communications,2024-07-05 04:00:00,77041394,https://hk.jobsdb.com/job/77041394,Wan Chai,Wan Chai,Hong Kong,0,0
Marine Claims Assistant/Executive at Andrew Liu & Co Ltd,Jobsdb - SmartHire,,False,Insurance & Superannuation,2024-07-13 04:00:00,77234795,https://hk.jobsdb.com/job/77234795,Wong Chuk Hang,Southern,Hong Kong,0,0
Business Analyst,Green Tomato Limited,1,False,Information & Communication Technology,2024-07-11 04:00:00,75341607,https://hk.jobsdb.com/job/75341607,Kowloon Bay,Kwun Tong,Kowloon,0,0
IT Solutions Sales,Achiever Technology Limited,,True,Sales,2024-07-13 04:00:00,77249553,https://hk.jobsdb.com/job/77249553,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
Technical Lead- Data & Regulatory reporting,Robert Walters (HK) Ltd,8,False,Information & Communication Technology,2024-07-13 04:00:00,77253023,https://hk.jobsdb.com/job/77253023,,Central and Western,Hong Kong,50000,75000
Programmer/ Senior Programmer,Armitage Technologies Ltd,1,False,Information & Communication Technology,2024-07-13 04:00:00,77252979,https://hk.jobsdb.com/job/77252979,Kwun Tong,Kwun Tong,Kowloon,0,0
Commercialisation Officer / Administrative Officer (Post A) / Centre...,Centre for Intelligent Multidimensional Data Analysis Limited,2,False,Administration & Office Support,2024-07-16 04:00:00,77286561,https://hk.jobsdb.com/job/77286561,,Sha Tin,New Territories,0,0
Digital Marketing Executive at Strawberry Cosmetics (Services) Limited,Jobsdb - SmartHire,1,False,Marketing & Communications,2024-07-13 04:00:00,77238035,https://hk.jobsdb.com/job/77238035,,Kwun Tong,Kowloon,0,0
Business Analyst - Leading Insurance Company,TEKsystems,1,False,Information & Communication Technology,2024-07-15 04:00:00,77270448,https://hk.jobsdb.com/job/77270448,Kwun Tong,Kwun Tong,Kowloon,30000,40000
(Junior & Senior) Business Analyst - Leading Insurance MNC - WFH,TEKsystems,1,False,Information & Communication Technology,2024-07-15 04:00:00,77267261,https://hk.jobsdb.com/job/77267261,Kwun Tong,Kwun Tong,Kowloon,30000,45000
Business Planning Analyst,DHL EXPRESS (HONG KONG) LIMITED,5,False,Sales,2024-07-02 04:00:00,76181938,https://hk.jobsdb.com/job/76181938,Ngau Tau Kok,Kwun Tong,Kowloon,0,0
Financial Analyst,Handao Technology Limited,,False,Accounting,2024-07-03 04:00:00,76989451,https://hk.jobsdb.com/job/76989451,Central,Central and Western,Hong Kong,28000,35000
"Cargo Revenue Analyst, Planning, Analytics & Solutions",Cathay Pacific Airways Ltd,3,False,"Manufacturing, Transport & Logistics",2024-07-12 04:00:00,77213948,https://hk.jobsdb.com/job/77213948,Lantau Island,Islands,New Territories,0,0
Digital Marketing Executive  (SEM / SEO / Facebook / Youtube / Google),New Beauty Group Limited,2,True,Marketing & Communications,2024-07-12 04:00:00,77212104,https://hk.jobsdb.com/job/77212104,Mong Kok,Yau Tsim Mong,Kowloon,0,0
Solution Analyst (Fresh Graduates are WELCOME!),NTT DATA Hong Kong Limited,1,False,Information & Communication Technology,2024-07-17 04:00:00,77322466,https://hk.jobsdb.com/job/77322466,Tai Koo,Eastern,Hong Kong,0,0
Customer Service Officer - Fulfillment Logistics (Next to Lai King Station),V-Logic Limited,2,False,Call Centre & Customer Service,2024-07-04 04:00:00,77018377,https://hk.jobsdb.com/job/77018377,,Kwai Tsing,New Territories,0,0
Marketing Analyst,China Reserve Securities Limited,1,False,Banking & Financial Services,2024-07-13 04:00:00,77252646,https://hk.jobsdb.com/job/77252646,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
"Assistant Manager/Bank Officer, Remittance (6-month contract)",OCBC Bank (Hong Kong) Limited,3,False,Banking & Financial Services,2024-07-12 04:00:00,77217280,https://hk.jobsdb.com/job/77217280,Central,Central and Western,Hong Kong,0,0
"Senior Manager, Data Platform & Analytics",Kerry Properties Limited,,False,Information & Communication Technology,2024-07-09 04:00:00,77108407,https://hk.jobsdb.com/job/77108407,Quarry Bay,Eastern,Hong Kong,0,0
Business Analyst (Automation),AT Global Services Limited,3,False,Information & Communication Technology,2024-07-12 04:00:00,77218184,https://hk.jobsdb.com/job/77218184,Wan Chai,Wan Chai,Hong Kong,0,0
IT Business Analyst - 5-day work,Centaline Securities Limited,2,True,Information & Communication Technology,2024-07-13 04:00:00,77252145,https://hk.jobsdb.com/job/77252145,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
"Technologist/Consultant, Mechatronics Engineering",Hong Kong Productivity Council,,False,Engineering,2024-07-09 04:00:00,77109819,https://hk.jobsdb.com/job/77109819,Kowloon Tong,Kowloon City,Kowloon,0,0
"Vice President, Business Operations",PCCW Solutions,1,False,Information & Communication Technology,2024-07-11 04:00:00,77166307,https://hk.jobsdb.com/job/77166307,Causeway Bay,Wan Chai,Hong Kong,0,0
営業※ビザサポート有り(SDG-108825),RGF HR Agent Hong Kong Limited,,False,Information & Communication Technology,2024-07-12 04:00:00,77215202,https://hk.jobsdb.com/job/77215202,,,Kowloon,23000,28000
Business Analyst,Arch Partnership Limited,2,False,Information & Communication Technology,2024-07-11 04:00:00,77181646,https://hk.jobsdb.com/job/77181646,Kwun Tong,Kwun Tong,Kowloon,0,0
