Title,Company,Min. Years of Exp. Required,Fresh Grad/Less Exp.,Classification,Posted Date,Job ID,URL,Exaction Location,District,Area,Min_Salary,Max_Salary
IT Project Manager,Uni-China (Business) Management Limited,5,False,Information & Communication Technology,2024-07-12 07:00:00,77218267,https://hk.jobsdb.com/job/77218267,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
"Business analyst (digital project, 22k-26k)",Linkers International Limited,2,False,Information & Communication Technology,2024-07-11 07:00:00,77179585,https://hk.jobsdb.com/job/77179585,Kwun Tong,Kwun Tong,Kowloon,20000,28000
(Assistant) Officer – Business reporting/ Analysis *Fresh graduates are welcome,San Miguel Brewery Hong Kong Limited,1,False,Sales,2024-07-09 07:00:00,77124468,https://hk.jobsdb.com/job/77124468,,Sha Tin,New Territories,0,0
IT Project Manager - Technical,"Miramar Hotel and Investment Company, Limited",7,True,Information & Communication Technology,2024-07-13 07:00:00,77252437,https://hk.jobsdb.com/job/77252437,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Business Analyst,"Polar Air Cargo Worldwide, Inc",1,False,Information & Communication Technology,2024-07-13 07:00:00,76607233,https://hk.jobsdb.com/job/76607233,Tung Chung,Islands,New Territories,0,0
Business Analyst,Green Tomato Limited,1,False,Information & Communication Technology,2024-07-11 07:00:00,75341607,https://hk.jobsdb.com/job/75341607,Kowloon Bay,Kwun Tong,Kowloon,0,0
Project Officer (Digital Transformation) Entry level,HKT,3,False,Information & Communication Technology,2024-07-17 19:00:00,77353285,https://hk.jobsdb.com/job/77353285,Wan Chai,Wan Chai,Hong Kong,0,0
Senior Operations Analyst (FX Settlement & Reconciliation),Currenxie Limited,4,False,Banking & Financial Services,2024-07-16 07:00:00,77277599,https://hk.jobsdb.com/job/77277599,Quarry Bay,Eastern,Hong Kong,0,0
Business Analyst,Arch Partnership Limited,2,False,Information & Communication Technology,2024-07-11 07:00:00,77181646,https://hk.jobsdb.com/job/77181646,Kwun Tong,Kwun Tong,Kowloon,0,0
Data Analyst / Senior Data Analyst,Lauris Walton International Limited,2,False,Information & Communication Technology,2024-07-17 10:00:00,77333789,https://hk.jobsdb.com/job/77333789,Causeway Bay,Wan Chai,Hong Kong,0,0
"Digital Centre of Excellence (Assistant) Manager, Business Insights",DFI Development (HK) Limited,5,False,Consulting & Strategy,2024-07-12 07:00:00,77198859,https://hk.jobsdb.com/job/77198859,Quarry Bay,Eastern,Hong Kong,0,0
"Sr. Analyst, Apparel Development",Under Armour Asia Limited,4,False,Retail & Consumer Products,2024-07-17 19:00:00,77353112,https://hk.jobsdb.com/job/77353112,Kowloon Bay,Kwun Tong,Kowloon,0,0
Terminal Planning Analyst II 二級碼頭規劃分析主任,Modern Terminals Ltd,2,True,"Manufacturing, Transport & Logistics",2024-07-12 07:00:00,77205863,https://hk.jobsdb.com/job/77205863,Kwai Chung,Kwai Tsing,New Territories,0,0
"Digital Analyst, Omni-channel Activation",Cathay Pacific Airways Ltd,2,False,Information & Communication Technology,2024-07-17 07:00:00,77309092,https://hk.jobsdb.com/job/77309092,Tung Chung,Islands,New Territories,0,0
Assistant Business Analyst / Business Analyst,AAStocks.com Limited,1,False,Information & Communication Technology,2024-07-13 07:00:00,77252515,https://hk.jobsdb.com/job/77252515,Kwun Tong,Kwun Tong,Kowloon,0,0
"Manager, Policy Administration (Project Team)",FTLife Insurance Company Limited,5,True,Information & Communication Technology,2024-07-11 07:00:00,77183311,https://hk.jobsdb.com/job/77183311,Ngau Tau Kok,Kwun Tong,Kowloon,0,0
(Junior & Senior) Business Analyst - Leading Insurance MNC - WFH,TEKsystems,1,False,Information & Communication Technology,2024-07-14 07:00:00,77267261,https://hk.jobsdb.com/job/77267261,Kwun Tong,Kwun Tong,Kowloon,30000,45000
Business Analyst (Digital Workplace Transformation),WCL Solution Limited,3,False,Information & Communication Technology,2024-07-13 07:00:00,77235256,https://hk.jobsdb.com/job/77235256,Cheung Sha Wan,Sham Shui Po,Kowloon,0,0
Project Manager (IT Software Development),APJ Software (Hong Kong) Company Limited,,True,Information & Communication Technology,2024-07-13 07:00:00,77234833,https://hk.jobsdb.com/job/77234833,Kowloon Bay,Kwun Tong,Kowloon,45000,54999
Senior Business Analyst - GenAI Projects - Telecommunications,TEKsystems,5,False,Information & Communication Technology,2024-07-14 07:00:00,77267253,https://hk.jobsdb.com/job/77267253,Quarry Bay,Eastern,Hong Kong,38000,50000
Project Manager infra (VDI exp a must) at Optimum Solutions (Hong Kong) Limited,Jobsdb - SmartHire,5,False,Information & Communication Technology,2024-07-17 07:00:00,76946288,https://hk.jobsdb.com/job/76946288,Central,Central and Western,Hong Kong,0,0
Assistant Business Development Manager (Research & analysis focus),Messe Frankfurt (HK) Ltd,5,False,Marketing & Communications,2024-07-16 07:00:00,77291005,https://hk.jobsdb.com/job/77291005,Wan Chai,Wan Chai,Hong Kong,0,0
Senior / Credit Analyst (Corporate Banking),Industrial and Commercial Bank of China (Asia) Limited,3,False,Banking & Financial Services,2024-07-17 07:00:00,77319349,https://hk.jobsdb.com/job/77319349,Central,Central and Western,Hong Kong,0,0
"Junior Analyst, Financial Planning & Analysis",SmarTone Telecommunications Limited,,True,Accounting,2024-07-17 20:00:00,77353544,https://hk.jobsdb.com/job/77353544,Ngau Tau Kok,Kwun Tong,Kowloon,0,0
Assistant Business Analyst (Ref: SSO/IT/ABA/JDB),Haven of Hope Christian Service,1,False,Information & Communication Technology,2024-07-13 07:00:00,77234791,https://hk.jobsdb.com/job/77234791,Tseung Kwan O,Sai Kung,New Territories,0,0
Project Manager,ACG (Able Communications Group),,False,Information & Communication Technology,2024-07-10 07:00:00,77152936,https://hk.jobsdb.com/job/77152936,Causeway Bay,Wan Chai,Hong Kong,0,0
Systems Analyst,Gammon Construction Ltd,5,False,Information & Communication Technology,2024-07-17 11:00:00,77336343,https://hk.jobsdb.com/job/77336343,Kwun Tong,Kwun Tong,Kowloon,0,0
Application Architect (SAP CRM & Services),ASMPT Technology Hong Kong Limited,2,True,Information & Communication Technology,2024-07-13 07:00:00,77250487,https://hk.jobsdb.com/job/77250487,Tsing Yi,Kwai Tsing,New Territories,0,0
Associate/ Senior Associate  (Project Management),Jobsdb - SmartHire,1,True,Sales,2024-07-17 07:00:00,77045901,https://hk.jobsdb.com/job/77045901,Central,Central and Western,Hong Kong,0,0
"AVP, Business Performance Management",HKT Enterprise Solutions,8,False,Accounting,2024-07-10 07:00:00,77152788,https://hk.jobsdb.com/job/77152788,Quarry Bay,Eastern,Hong Kong,0,0
Credit Analyst - Regional Corporate Bank,Morgan Mckinley Limited,5,False,Banking & Financial Services,2024-07-17 07:00:00,77310790,https://hk.jobsdb.com/job/77310790,,Central and Western,Hong Kong,45000,50000
IT Business Analyst – Agency Contractor,Chiyu Banking Corp Ltd,3,False,Information & Communication Technology,2024-07-13 07:00:00,77252996,https://hk.jobsdb.com/job/77252996,Central,Central and Western,Hong Kong,0,0
Credit Analyst,ECG Digital Commerce Limited,2,False,Accounting,2024-07-16 07:00:00,77285900,https://hk.jobsdb.com/job/77285900,,,Hong Kong,0,0
Data Management Specialist,Global Sources,2,False,Information & Communication Technology,2024-07-13 07:00:00,77243702,https://hk.jobsdb.com/job/77243702,,Southern,Hong Kong,0,0
Algo Trading Project: Business Analysts - Major Bank,IT Solutions Ltd.,,True,Information & Communication Technology,2024-07-14 07:00:00,77262511,https://hk.jobsdb.com/job/77262511,Central,Central and Western,Hong Kong,0,0
Technology – ERP/ CRM Business Analyst,Accenture Technology Solutions (HK) Ltd,2,False,Information & Communication Technology,2024-07-03 07:00:00,76970235,https://hk.jobsdb.com/job/76970235,,,Kowloon,0,0
"Senior Specialist, Business Development (Group Business)",Sun Life Hong Kong Ltd,,False,Sales,2024-07-16 07:00:00,77276268,https://hk.jobsdb.com/job/77276268,Hung Hom,Kowloon City,Kowloon,0,0
"Supervisor, Solution Analyst",Hong Kong Airlines Limited,3,False,Information & Communication Technology,2024-07-17 07:00:00,77306751,https://hk.jobsdb.com/job/77306751,Airport Area,Islands,New Territories,0,0
IT Business Analyst,JFE Consulting Limited,,False,Information & Communication Technology,2024-07-10 07:00:00,77154937,https://hk.jobsdb.com/job/77154937,Central,Central and Western,Hong Kong,0,0
"Solution & Data Analyst, Service Transformation",Otis Elevator Co (HK) Limited,,False,Information & Communication Technology,2024-07-17 07:00:00,77310438,https://hk.jobsdb.com/job/77310438,Kowloon Bay,Kwun Tong,Kowloon,0,0
Non-financial Due Diligence Analyst and Investigator - Trainee,Total Credit Management Services Hong Kong Limited,,False,Banking & Financial Services,2024-07-16 07:00:00,77287438,https://hk.jobsdb.com/job/77287438,Ngau Tau Kok,Kwun Tong,Kowloon,15000,18000
BUSINESS ANALYST (2 year contract),Cathay Pacific Airways Ltd,3,False,Accounting,2024-07-12 07:00:00,77200023,https://hk.jobsdb.com/job/77200023,Tung Chung,Islands,New Territories,0,0
"Senior Associate/Associate, Procurement Operations, Technology & Operations",DBS Bank (Hong Kong) Limited,2,True,"Manufacturing, Transport & Logistics",2024-07-13 07:00:00,77235612,https://hk.jobsdb.com/job/77235612,,Kwun Tong,Kowloon,0,0
IT Project Manager (IANG & QMAS Candidates Welcome),Infocan Computer (Hong Kong) Ltd,3,False,Information & Communication Technology,2024-07-17 17:00:00,77348809,https://hk.jobsdb.com/job/77348809,,Kwun Tong,Kowloon,0,0
Assurance - Technology Risk - Senior Consultant/Consultant - Hong Kong,EY,,False,Information & Communication Technology,2024-07-17 17:00:00,77348650,https://hk.jobsdb.com/job/77348650,,Hong Kong Island,Hong Kong,0,0
Project Manager (Chemical) at TUV SUD Hong Kong Limited,Jobsdb - SmartHire,4,False,Engineering,2024-07-17 07:00:00,76864307,https://hk.jobsdb.com/job/76864307,,Yuen Long,New Territories,0,0
Business Analyst - Front office/ Middle office (project base),Robert Walters (HK) Ltd,2,True,Information & Communication Technology,2024-07-10 07:00:00,77159993,https://hk.jobsdb.com/job/77159993,,Central and Western,Hong Kong,0,0
Senior Business Analyst - Shared Service Application,Maxim's Caterers Limited,3,True,Information & Communication Technology,2024-07-13 07:00:00,77245449,https://hk.jobsdb.com/job/77245449,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
IT Project Manager – ERP/CRM/CMS (30-40K),Swing Consulting Limited,5,False,Information & Communication Technology,2024-07-17 17:00:00,77348607,https://hk.jobsdb.com/job/77348607,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,30000,40000
"Business Analyst, Business Planning & Strategy (Leading Logistic/ Supply Chain)",Nesta (Hong Kong) Limited,2,False,"Manufacturing, Transport & Logistics",2024-07-13 07:00:00,77252784,https://hk.jobsdb.com/job/77252784,Mong Kok,Yau Tsim Mong,Kowloon,30000,32000
Assistant System Project Manager,The Well Leatherware Mfy Ltd,,False,Information & Communication Technology,2024-07-10 07:00:00,77137550,https://hk.jobsdb.com/job/77137550,Mong Kok,Yau Tsim Mong,Kowloon,0,0
Assistant Project Manager (IT Projects),OneAsia Network Limited,3,True,Information & Communication Technology,2024-07-09 07:00:00,77124625,https://hk.jobsdb.com/job/77124625,Kowloon Bay,Kwun Tong,Kowloon,0,0
IT & Digital Lead HKTW,Reckitt Benckiser Hong Kong Limited,,False,Information & Communication Technology,2024-07-17 07:00:00,77310432,https://hk.jobsdb.com/job/77310432,Causeway Bay,Wan Chai,Hong Kong,0,0
Senior / Systems Analyst,Bangkok Bank Public Co Ltd,5,False,Information & Communication Technology,2024-07-17 12:00:00,75705204,https://hk.jobsdb.com/job/75705204,Central,Central and Western,Hong Kong,0,0
Business Analyst (MNC / Up to 50K),PERSOLKELLY Hong Kong Limited,3,False,Accounting,2024-07-12 07:00:00,77210348,https://hk.jobsdb.com/job/77210348,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,36000,45000
System Analyst,HKT,2,False,Information & Communication Technology,2024-07-17 19:00:00,77352925,https://hk.jobsdb.com/job/77352925,Wan Chai,Wan Chai,Hong Kong,0,0
Regional Business Analyst,Ricoh Asia Pacific Operations Limited,4,False,Information & Communication Technology,2024-07-12 07:00:00,77226969,https://hk.jobsdb.com/job/77226969,Kowloon Bay,Kwun Tong,Kowloon,0,0
"(HK$48-60K+ monthly) Senior Analyst, Researcher, Financial Services",TierONE Consultants,,False,Information & Communication Technology,2024-07-17 07:00:00,77316476,https://hk.jobsdb.com/job/77316476,Central,Central and Western,Hong Kong,45000,60000
Business Analyst,AXA Hong Kong,2,False,Information & Communication Technology,2024-07-09 07:00:00,77124957,https://hk.jobsdb.com/job/77124957,Wong Chuk Hang,Southern,Hong Kong,0,0
"Senior Business Analyst (6 months contract, Attractive Salary)",RecruitFirst Limited,5,False,Information & Communication Technology,2024-07-13 07:00:00,77239951,https://hk.jobsdb.com/job/77239951,,Hong Kong Island,Hong Kong,0,0
IT Project Manager / Assistant Manager / Supervisor,Tachibana Sales (H.K.) Ltd,2,False,Information & Communication Technology,2024-07-17 07:00:00,76004128,https://hk.jobsdb.com/job/76004128,Kowloon Bay,Kwun Tong,Kowloon,0,0
"Analyst Programmer, Systems Analyst at Optimum Solutions (Hong Kong) Limited",Jobsdb - SmartHire,2,False,Information & Communication Technology,2024-07-17 07:00:00,76943882,https://hk.jobsdb.com/job/76943882,Kowloon Bay,Kwun Tong,Kowloon,0,0
Analyst,A. R. Medicom Inc. (Asia) Limited,3,False,"Manufacturing, Transport & Logistics",2024-07-17 07:00:00,77321234,https://hk.jobsdb.com/job/77321234,North Point,Eastern,Hong Kong,0,0
Project Executive / Assistant,Miniwork Limited,2,True,Information & Communication Technology,2024-07-16 07:00:00,77279148,https://hk.jobsdb.com/job/77279148,,Tsuen Wan,New Territories,0,0
"Assistant Vice President, Business Analysis",China Everbright Securities International Company Limited,5,False,Information & Communication Technology,2024-07-10 07:00:00,77139628,https://hk.jobsdb.com/job/77139628,Wan Chai,Wan Chai,Hong Kong,0,0
"Digital Performance Analyst, Leading Financial MNC 35k",Morgan Mckinley Limited,2,False,Marketing & Communications,2024-07-17 07:00:00,77316407,https://hk.jobsdb.com/job/77316407,Wan Chai,Wan Chai,Hong Kong,25000,35000
Digital/ Project Coordinator - Digital Technology Project (Ref: JD/PC-DD),Build King Management Limited,2,False,Information & Communication Technology,2024-07-10 07:00:00,77135008,https://hk.jobsdb.com/job/77135008,Kwun Tong,Kwun Tong,Kowloon,0,0
Junior Business Analyst - Business Solutions,B.S.C. Group Limited,1,False,Information & Communication Technology,2024-07-12 07:00:00,77142653,https://hk.jobsdb.com/job/77142653,Chai Wan,Eastern,Hong Kong,0,0
Associate Business Analyst (Software Development and Implementation),Million Tech Development Ltd,1,True,Information & Communication Technology,2024-07-10 07:00:00,77150375,https://hk.jobsdb.com/job/77150375,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
Business Support Executive (Native Korean Speaker),Cashing Pro Limited,3,False,Administration & Office Support,2024-07-16 07:00:00,77293710,https://hk.jobsdb.com/job/77293710,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Analyst Programmer,Aisino Hongkong Limited,2,False,Information & Communication Technology,2024-07-17 16:00:00,77348168,https://hk.jobsdb.com/job/77348168,,Hong Kong Island,Hong Kong,0,0
"Analyst, General Insurance",China Everbright Securities International Company Limited,1,False,Insurance & Superannuation,2024-07-17 17:00:00,77349075,https://hk.jobsdb.com/job/77349075,Causeway Bay,Wan Chai,Hong Kong,0,0
Assistant Manager / Analyst (Non-life Business),Insurance Authority,3,False,Accounting,2024-07-03 07:00:00,76987029,https://hk.jobsdb.com/job/76987029,Aberdeen,Southern,Hong Kong,0,0
"Deputy Manager to Senior Manager, Workout and Recovery",Industrial and Commercial Bank of China (Asia) Limited,5,False,Banking & Financial Services,2024-07-17 07:00:00,77319216,https://hk.jobsdb.com/job/77319216,Ngau Tau Kok,Kwun Tong,Kowloon,0,0
IT Project specialist - Infrastructure projects,CXC Global Hong Kong Limited,,False,Information & Communication Technology,2024-07-17 11:00:00,77336164,https://hk.jobsdb.com/job/77336164,,,New Territories,40000,49217
Business System Analyst (Global MNC Company),Betterment Asia Limited,5,True,Information & Communication Technology,2024-07-13 07:00:00,77253252,https://hk.jobsdb.com/job/77253252,,Hong Kong Island,Hong Kong,0,0
IT Business Analyst,JFE Consulting Limited,,False,Information & Communication Technology,2024-07-09 07:00:00,77123763,https://hk.jobsdb.com/job/77123763,Central,Central and Western,Hong Kong,0,0
Trainee – Finance Projects and Reporting (One Year Contract),Credit Agricole Corporate And Investment Bank,,True,Accounting,2024-07-17 14:00:00,77343802,https://hk.jobsdb.com/job/77343802,Admiralty,Central and Western,Hong Kong,0,0
Leading Insurer - Business Analyst - Digital - Up to 30k,Gravitas Recruitment Group (Hong Kong) Limited,,False,Information & Communication Technology,2024-07-09 07:00:00,77118807,https://hk.jobsdb.com/job/77118807,,Central and Western,Hong Kong,2500,3000
Junior Analyst -- Marketing,KEEN CITY HOLDINGS LIMITED,1,False,Marketing & Communications,2024-07-17 12:00:00,77338896,https://hk.jobsdb.com/job/77338896,Quarry Bay,Eastern,Hong Kong,0,0
"Assistant Manager, Business Analysis",The Hong Kong Jockey Club,1,False,Information & Communication Technology,2024-07-13 07:00:00,77234445,https://hk.jobsdb.com/job/77234445,,Sha Tin,New Territories,0,0
Senior PMO,TEKsystems,5,False,Information & Communication Technology,2024-07-13 07:00:00,77249481,https://hk.jobsdb.com/job/77249481,,Central and Western,Hong Kong,0,0
Data Analyst (5-day Work),Centaline Data Technology Limited,,False,Information & Communication Technology,2024-07-16 07:00:00,77278757,https://hk.jobsdb.com/job/77278757,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Mainframe Technical Consultant (System Programmer - MVS),Atos Information Technology HK Limited,1,False,Information & Communication Technology,2024-07-17 07:00:00,77304768,https://hk.jobsdb.com/job/77304768,Kowloon Bay,Kwun Tong,Kowloon,0,0
Business Analyst (familiar with trading platform),PERSOLKELLY Hong Kong Limited,3,False,Information & Communication Technology,2024-07-09 07:00:00,77121704,https://hk.jobsdb.com/job/77121704,Central,Central and Western,Hong Kong,30000,40000
Project Manager (IT Software Development),**Private,,True,Information & Communication Technology,2024-07-10 07:00:00,77143260,https://hk.jobsdb.com/job/77143260,Kowloon Bay,Kwun Tong,Kowloon,45000,54999
IT Business Analyst,YesStyle.com Limited,3,False,Information & Communication Technology,2024-07-09 07:00:00,77120374,https://hk.jobsdb.com/job/77120374,,Kwai Tsing,New Territories,0,0
"Project Manager (Contract Administration, Application Development)",CL Technical Services Ltd.,3,True,Information & Communication Technology,2024-07-17 16:00:00,77347592,https://hk.jobsdb.com/job/77347592,Kwun Tong,Kwun Tong,Kowloon,70000,80000
Sales & Project Executive at Nova Mission International Limited,Jobsdb - SmartHire,3,False,Sales,2024-07-17 07:00:00,77010960,https://hk.jobsdb.com/job/77010960,Kowloon Bay,Kwun Tong,Kowloon,0,0
Business Analyst - Application projects / up to 36k / 1 year contract,iTalent Company,4,False,Information & Communication Technology,2024-07-08 07:00:00,77101013,https://hk.jobsdb.com/job/77101013,,,Hong Kong,30000,38000
Business Analyst (CRM) - Fresh Graduates Are Welcome,Café de Coral Group Limited,,False,Information & Communication Technology,2024-07-12 07:00:00,77201833,https://hk.jobsdb.com/job/77201833,,Sha Tin,New Territories,0,0
Youth Worker (Application Support / Business Analyst),The Hong Kong Federation of Youth Groups,,False,Information & Communication Technology,2024-07-12 07:00:00,77209411,https://hk.jobsdb.com/job/77209411,Quarry Bay,Eastern,Hong Kong,21500,31650
Senior Operations Data Analyst (18 months contract),Cathay Pacific Airways Ltd,5,False,Information & Communication Technology,2024-07-17 07:00:00,77309739,https://hk.jobsdb.com/job/77309739,Tung Chung,Islands,New Territories,0,0
Analyst,DFI Development (HK) Limited,1,False,Banking & Financial Services,2024-07-16 07:00:00,76887568,https://hk.jobsdb.com/job/76887568,Quarry Bay,Eastern,Hong Kong,0,0
"Finance & Investment Trainee (Fresh Grad welcome) (20k+, 5 days)",Antnergy Social Resources,,False,Banking & Financial Services,2024-07-15 07:00:00,77269082,https://hk.jobsdb.com/job/77269082,Causeway Bay,Wan Chai,Hong Kong,18000,22000
Project Assistant at Nippon Paint (HK) Company Limited,Jobsdb - SmartHire,,False,Administration & Office Support,2024-07-17 12:00:00,77338100,https://hk.jobsdb.com/job/77338100,,Tsuen Wan,New Territories,0,0
RPA Analyst,Morgan Mckinley Limited,5,True,Information & Communication Technology,2024-07-17 07:00:00,77309499,https://hk.jobsdb.com/job/77309499,,Central and Western,Hong Kong,40000,50000
"Senior Manager, Strategic Projects (Change Management & Transformation)",The Hong Kong Jockey Club,1,False,Information & Communication Technology,2024-07-17 18:00:00,77352129,https://hk.jobsdb.com/job/77352129,,Sha Tin,New Territories,0,0
"Director, CDD, CPBB COO",Standard Chartered Bank,,False,Banking & Financial Services,2024-07-17 15:00:00,77345081,https://hk.jobsdb.com/job/77345081,,Kwun Tong,Kowloon,0,0
Project Coordinator (Retail IT Project),ServiceOne Limited,1,False,Information & Communication Technology,2024-07-17 07:00:00,77314797,https://hk.jobsdb.com/job/77314797,Kwun Tong,Kwun Tong,Kowloon,0,0
Senior Data Analyst / Supervisor,Simatelex Manufactory Co Ltd,5,False,"Manufacturing, Transport & Logistics",2024-07-16 07:00:00,75509925,https://hk.jobsdb.com/job/75509925,Wong Chuk Hang,Southern,Hong Kong,0,0
Business Intelligence IT Analyst (Power BI) (Global Personal Care Trading Firm),Zoftak,3,False,Information & Communication Technology,2024-07-13 07:00:00,77253773,https://hk.jobsdb.com/job/77253773,,Kowloon City,Kowloon,30000,35000
Product Executive (eCommerce),Sa Sa Dot Com Limited,2,False,Marketing & Communications,2024-07-16 07:00:00,77288135,https://hk.jobsdb.com/job/77288135,Siu Sai Wan,Eastern,Hong Kong,0,0
Senior Business Analyst,Hang Lung Properties Limited,5,False,Information & Communication Technology,2024-07-11 07:00:00,77181198,https://hk.jobsdb.com/job/77181198,Quarry Bay,Eastern,Hong Kong,0,0
Business Development Executive,OSIM (HK) Co. Limited,2,False,Sales,2024-07-17 17:00:00,77348902,https://hk.jobsdb.com/job/77348902,,Sha Tin,New Territories,0,0
Business Analyst,Peoplebank Hong Kong Limited,4,False,Information & Communication Technology,2024-07-06 07:00:00,77069072,https://hk.jobsdb.com/job/77069072,,Central and Western,Hong Kong,0,0
Business Analyst and Problem Solver (Cantonese not required),Linjer Limited,,True,Consulting & Strategy,2024-07-11 07:00:00,77173898,https://hk.jobsdb.com/job/77173898,,Hong Kong Island,Hong Kong,20000,30000
Business Analyst,Flexsystem Ltd,1,True,Information & Communication Technology,2024-07-11 07:00:00,77181574,https://hk.jobsdb.com/job/77181574,Kwai Hing,Kwai Tsing,New Territories,0,0
Business Development Executive,Master Concept (Hong Kong) Limited,2,False,Sales,2024-07-17 11:00:00,77336728,https://hk.jobsdb.com/job/77336728,,Kwun Tong,Kowloon,0,0
Business Development Executive - Mid Market & Corporate,Odoo HK Limited,1,False,Sales,2024-07-13 07:00:00,77239295,https://hk.jobsdb.com/job/77239295,Sai Ying Pun,Central and Western,Hong Kong,0,0
